Catego	ry	",name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity"
Chocol	at	"es & Candies,Go Cheese Spread - Four Pepper (Soft & Creamy),9900,5,6,9400,200,0,200"
Chocol	at	"es & Candies,MTR Ready To Eat Paneer Butter Masala,13500,9,2,12200,300,0,300"
Chocol	at	"es & Candies,Nestle Lactogen Stage 2 Follow-up Formula Powder,34000,0,2,34000,400,0,400"
Chocol	at	"es & Candies,Kellogg's Crunchy Bites Chocos,19000,10,6,17100,375,0,375"
Chocol	at	"es & Candies,Veeba Hot Sweet Tomato Chilli Sauce,10400,20,3,8300,500,0,500"
Chocol	at	"es & Candies,Borges Durum Wheat Pasta Superior Quality,25000,40,6,14900,500,0,500"
Chocol	at	"es & Candies,Funfoods Peanut Butter Crunchy,16900,7,1,15600,400,0,400"
Chocol	at	"es & Candies,Pantai Red Curry Paste,6000,0,4,6000,50,0,50"
Chocol	at	"es & Candies,ITC Master Chef Chicken Seekh Kabab,32500,0,6,32500,500,0,500"
Chocol	at	"es & Candies,Del Monte Pizza & Pasta Sauce Spout Pack,9900,0,3,9900,400,0,400"
Chocol	at	"es & Candies,Pantai Sriracha Red Chilli Sauce,22500,15,6,19100,200,0,200"
Chocol	at	"es & Candies,Hershey's Cocoa Spread,29500,0,3,29500,350,0,350"
Chocol	at	"es & Candies,Maggi Ghee Tadka Upma Express Pouch,2500,0,6,2500,65,0,65"
Chocol	at	"es & Candies,Ching's Secret Manchurian Noodles,9100,0,5,9100,360,0,360"
Chocol	at	"es & Candies,Kellogg's All Bran Wheat Flakes,22000,6,5,20500,425,0,425"
Chocol	at	"es & Candies,Yummiez Chicken Breakfast Sausages,15000,0,3,15000,250,0,250"
Chocol	at	"es & Candies,Pantai Red Curry Paste,15000,14,3,12800,114,0,114"
Chocol	at	"es & Candies,Bagrrys Muesli Crunchy Fruit & Nut With Cranberries,33000,10,6,29700,400,0,400"
Chocol	at	"es & Candies,Quaker Oats Pouch,27600,10,6,24800,1500,0,1"
Chocol	at	"es & Candies,Prasuma Momos -  Cheesy Spicy Veg,29500,0,6,29500,24,0,24"
Chocol	at	"es & Candies,Veeba Sriracha Chilli Garlic Sauce,14900,8,5,13700,320,0,320"
Chocol	at	"es & Candies,Ching's Secret Just Soak - Veg Hakka Noodles,11500,0,6,11500,600,0,600"
Chocol	at	"es & Candies,Moi Soi Kung Pao Sauce - For Stir Fry Marinade Spread & Dip,28000,50,5,14000,175,0,175"
Chocol	at	"es & Candies,Figaro Plain Green Olive ,17900,0,6,17900,450,0,450"
Chocol	at	"es & Candies,Mother's Recipe Gujrati Gorkeri Pickle,14000,10,3,12600,500,0,500"
Chocol	at	"es & Candies,Kellogg's Muesli 20% Nuts Delight,32000,0,6,32000,500,0,500"
Chocol	at	"es & Candies,Borges Farfalle Durum Wheat Pasta ,25000,0,5,25000,500,0,500"
Chocol	at	"es & Candies,Kellogg's Chocos,29900,10,4,26900,700,0,700"
Chocol	at	"es & Candies,Nestle Nan Pro 4 Follow Up Formula Powder For Older Infants ,62000,0,1,62000,400,0,400"
Chocol	at	"es & Candies,Veeba Truly Tomato Ketchup,9900,20,6,7900,500,0,500"
Chocol	at	"es & Candies,Ching's Secret Green Chilli Sauce,8500,4,1,8100,680,0,680"
Chocol	at	"es & Candies,MTR Roasted Vermicelli ,5500,0,1,5500,400,0,400"
Chocol	at	"es & Candies,Mother's Recipe Punjabi Teekha Mang Pickle,12000,10,4,10800,400,0,400"
Chocol	at	"es & Candies,Ching's Secret Hot Garlic Instant Noodles,11400,0,6,11400,480,0,480"
Chocol	at	"es & Candies,Kellogg's Real Honey Corn Flakes,29000,7,5,26700,630,0,630"
Chocol	at	"es & Candies,ITC Master Chef Lebanese Falafel Kebab,13000,4,4,12400,230,0,230"
Chocol	at	"es & Candies,Kelloggs Chocos Fills Double Chocolaty,18500,10,5,16500,250,0,250"
Chocol	at	"es & Candies,Organic India Apple Cider Vinegar,59500,9,2,53600,500,0,500"
Chocol	at	"es & Candies,Masala Oats Masala & Coriander ,19500,9,5,17600,500,0,500"
Chocol	at	"es & Candies,Ching's Secret  Noodles - Pad Thai Lemongras,20000,0,5,20000,130,0,130"
Chocol	at	"es & Candies,Bagrrys Fruit and Nut Muesli with Cranberries,49900,0,5,49900,750,0,750"
Chocol	at	"es & Candies,Kitchens Of India Yellow Dal Tadka,11000,30,6,7700,285,0,285"
Chocol	at	"es & Candies,Soulfull Vanilla Fills - Ragi Bites,16900,5,6,16000,250,0,250"
Chocol	at	"es & Candies,Pantai Teriyaki Sauce with Garlic,32500,15,6,27600,200,0,200"
Chocol	at	"es & Candies,Whiskas Adult Pocket Tuna Cat Food,41000,0,1,41000,1200,0,1"
Chocol	at	"es & Candies,Kitchens Of India Chicken Darbari ,20000,30,4,14000,285,0,285"
Chocol	at	"es & Candies,Soulfull Millet Muesli Fruit & Nut Almonds & Real Fruits,29900,10,6,26900,400,0,400"
Chocol	at	"es & Candies,Smith & Jones Red Pasta Sauce Mix,4000,0,6,4000,46,0,46"
Chocol	at	"es & Candies,Kellogg's Muesli Nuts Delight,42500,9,3,38300,750,0,750"
Chocol	at	"es & Candies,Kitchens of India Dal Bukhara Gravy Mix,11000,30,6,7700,285,0,285"
Chocol	at	"es & Candies,The Whole Truth Peanut Butter - Sweetened & Crunchy,21500,20,6,17200,325,0,325"
Chocol	at	"es & Candies,Remia Mayonnaise,23000,0,6,23000,241,0,241"
Chocol	at	"es & Candies,Ching's Secret Green Chilli Sauce,10500,0,6,10500,425,0,425"
Chocol	at	"es & Candies,Bagrrys Fruit N Fibre Muesli - Strawberry,59500,0,1,59500,1000,0,1"
Chocol	at	"es & Candies,Ching's Secret Tomato Oats Instant Soup,1500,0,3,1500,20,0,20"
Chocol	at	"es & Candies,Kellogg's Special K Original Corn Flakes,14000,5,1,13300,290,0,290"
Chocol	at	"es & Candies,Moi Soi  Black Bean Sauce - Dip Spread Stir Fry & Marinade,28000,50,5,14000,175,0,175"
Chocol	at	"es & Candies,Tong Garden Wasabi Green Peas,17500,4,6,16700,150,0,150"
Chocol	at	"es & Candies,Ching's Secret Red Chilli Sauce,10500,0,4,10500,440,0,440"
Chocol	at	"es & Candies,Ching's Instant Hot and Sour Soup,5500,0,5,5500,55,0,55"
Chocol	at	"es & Candies,Ching's Secret Noodles - Pad Thai Original,20000,0,6,20000,130,0,130"
Chocol	at	"es & Candies,Aashirvaad Instant Meals - Khatta Meetha Pohaa With Millets,5500,30,5,3800,80,0,80"
Chocol	at	"es & Candies,Del Monte Black Sliced Olives,25000,0,1,25000,450,0,450"
Chocol	at	"es & Candies,Kitchens Of India Murgh Methi,22000,30,5,15400,285,0,285"
Chocol	at	"es & Candies,Nestle Cerelac 5 Grains & Fruits Cereal,28800,0,6,28800,300,0,300"
Chocol	at	"es & Candies,The Whole Truth - 5 Grain Muesli No Added Sugar,32500,20,6,26000,350,0,350"
Chocol	at	"es & Candies,Ching's Secret  Pad Thai Noodles Green Curry,20000,0,6,20000,130,0,130"
Chocol	at	"es & Candies,Aashirvaad Suji Halwa With Jaggery,7500,0,6,7500,70,0,70"
Chocol	at	"es & Candies,Mother's Recipe Mango Pickle ,12000,0,1,12000,400,0,400"
Chocol	at	"es & Candies,Ching's Secret Pad Thai Noodles - Extra Hot Thai Chilli,20000,0,6,20000,130,0,130"
Chocol	at	"es & Candies,Kellogg's Special K Original Corn Flakes,39900,11,6,35500,900,0,900"
Chocol	at	"es & Candies,Knorr Sweet Corn Chicken Soup,5500,0,2,5500,42,0,42"
Chocol	at	"es & Candies,Ching's Secret Tomato Soup,5500,0,6,5500,55,0,55"
Chocol	at	"es & Candies,Funfoods Peanut Butter Creamy,16900,0,1,16900,400,0,400"
Chocol	at	"es & Candies,Japanese Choice Udon Noodles,29500,9,6,26600,250,0,250"
Chocol	at	"es & Candies,Kelloggs Muesli - With 22% Fruit Magic,32000,10,5,28800,500,0,500"
Chocol	at	"es & Candies,Dabur Hommade - Kalonji Tamatar Ki Chutney,6500,6,6,6100,200,0,200"
Chocol	at	"es & Candies,Kitchens Of India Dal Makhani,11000,30,1,7700,285,0,285"
Chocol	at	"es & Candies,Aashirvaad Suji Halwa With Jaggery,5500,30,6,3800,80,0,80"
Chocol	at	"es & Candies,Del Monte Green Chili Sauce,5500,0,3,5500,190,0,190"
Chocol	at	"es & Candies,Pedigree Dog Food Adult Chicken & Veg,66000,10,1,59400,3000,0,3"
Chocol	at	"es & Candies,Kellogg's Original Corn Flakes,18500,5,6,17500,475,0,475"
Chocol	at	"es & Candies,Pedigree Puppy Dry Dog Food Food Chicken & Milk,69000,6,2,64800,3000,0,3"
Chocol	at	"es & Candies,Kitchens Of India Rajma Masala,11000,30,5,7700,285,0,285"
Chocol	at	"es & Candies,Kitchen Of India Ready-To-Eat Pindi Channa,11000,30,2,7700,285,0,285"
Chocol	at	"es & Candies,Figaro Pitted Black Olive ,17900,0,6,17900,450,0,450"
Chocol	at	"es & Candies,Cantina Tabasco Red Sauce,14000,15,6,11900,60,0,60"
Chocol	at	"es & Candies,Mother's Recipe Pickle - Mixed,14900,26,6,10900,500,0,500"
Chocol	at	"es & Candies,Nestle Cerelac Baby Cereal with Milk 5 Grains & Vegetables from 18 to 24 Month,27900,0,5,27900,300,0,300"
Chocol	at	"es & Candies,Mother's Recipe Tamarind Paste,5000,2,2,4900,200,0,200"
Chocol	at	"es & Candies,Pedigree Meat Jerky Adult Dog Treat Barbecued Chicken,14000,20,6,11200,80,0,80"
Chocol	at	"es & Candies,Veeba Peri Peri Sauce,16100,0,6,16100,300,0,300"
Chocol	at	"es & Candies,Pantai Sriracha Yellow Chilli Sauce,22500,15,6,19100,200,0,200"
Chocol	at	"es & Candies,Praakritik Organic Jumbo Rolled Oats,19000,11,6,16900,500,0,500"
Chocol	at	"es & Candies,Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodles,12300,0,6,12300,600,0,600"
Chocol	at	"es & Candies,Pantai Spring Roll Sauce,27500,10,6,24500,200,0,200"
Chocol	at	"es & Candies,MTR Vermicelli Payasam,7500,0,6,7500,180,0,180"
Chocol	at	"es & Candies,Bagrrys Corn Flakes,35000,0,6,35000,880,0,800"
Chocol	at	"es & Candies,MTR Ready To Eat Palak Paneer ,13500,11,6,12000,300,0,300"
Chocol	at	"es & Candies,Del Monte Red Chili Sauce,5500,0,5,5500,190,0,190"
Chocol	at	"es & Candies,Kitchens of India Mutter Paneer Mix,12000,30,4,8400,285,0,285"
Chocol	at	"es & Candies,Pantai Green Curry Paste,6000,6,6,5600,50,0,50"
Chocol	at	"es & Candies,The Laughing Cow Cheese Spread Plain,11000,0,6,11000,180,0,180"
Chocol	at	"es & Candies,MTR Dal Fry,11000,0,5,11000,300,0,300"
Chocol	at	"es & Candies,Pantai Fish Sauce,27500,14,6,23400,200,0,200"
Chocol	at	"es & Candies,Cantina Beans Mexican Beans,25000,14,6,21300,410,0,410"
Chocol	at	"es & Candies,Ching's Secret Manchurian Instant Noodle,11400,0,6,11400,480,0,480"
Chocol	at	"es & Candies,Remia Salad Italian Dressing ,23000,0,6,23000,250,0,250"
Chocol	at	"es & Candies,Yummiez Veg Cheese Fingers Pouch,23000,0,4,23000,400,0,400"
Chocol	at	"es & Candies,MTR Dal Makhani,11000,0,4,11000,300,0,300"
Chocol	at	"es & Candies,MTR Ready to Eat Pav Bhaji,11000,0,6,11000,300,0,300"
Chocol	at	"es & Candies,Weikfield Tomato Salsa Instant Pasta,2500,0,1,2500,77,0,77"
Chocol	at	"es & Candies,Nestlé CERELAC Baby Cereal with Milk,27200,0,1,27200,300,0,300"
Chocol	at	"es & Candies,Remia Salad Caesar Dressing,25000,0,6,25000,250,0,250"
Chocol	at	"es & Candies,Bagrrys Fruit N Fibre Muesli Mixed Fruit,33000,0,6,33000,500,0,500"
Chocol	at	"es & Candies,MTR Paneer Butter Masala & Veg Pulao,17500,9,4,15800,375,0,375"
Chocol	at	"es & Candies,Sundrop Cocoa Nut Hazelnut Chocolatey Spread,12000,0,6,12000,160,0,160"
Chocol	at	"es & Candies,Moi Soi Manchurian Sauce - For Stir Fry Marinade Spread & Dip,28000,50,6,14000,175,0,175"
Chocol	at	"es & Candies,Pedigree Dog Food Adult Meat & Rice,66000,7,2,60800,3000,0,3"
Chocol	at	"es & Candies,Pantai Sriracha Green Chilli Sauce,22500,15,6,19100,200,0,200"
Chocol	at	"es & Candies,Pantai Chilli Garlic Sauce,27500,14,6,23400,200,0,200"
Chocol	at	"es & Candies,Pantai Dark Soy Sauce,27500,14,6,23400,200,0,200"
Chocol	at	"es & Candies,Yoga Bar Peanut Butter Dark Chocolate Jar,24900,0,4,24900,400,0,400"
Chocol	at	"es & Candies,Cantina Tabasco Green Sauce,14000,15,6,11900,60,0,60"
Chocol	at	"es & Candies,Pantai Pad Thai Sauce (Non-Veg),32500,9,5,29300,200,0,200"
Chocol	at	"es & Candies,Pantai Sweet Chilli Sauce,27500,14,6,23400,200,0,200"
Chocol	at	"es & Candies,Ching's Secret Schezwan Instant Noodle,11400,0,6,11400,480,0,480"
Chocol	at	"es & Candies,Yummiez Chicken Garlic Fingers Pouch,25000,0,5,25000,400,0,400"
Chocol	at	"es & Candies,Pediasure Premium Chocolate Powdered Health Drink,61000,0,2,61000,400,0,400"
Chocol	at	"es & Candies,Chings Secret Hot Garlic Instant Noodles,9100,0,6,9100,60,0,60"
Chocol	at	"es & Candies,Godrej Yummiez Cheese Corn Nuggets ,23000,0,4,23000,400,0,400"
Chocol	at	"es & Candies,Pantai Hot Chilli Sauce,27500,14,6,23400,200,0,200"
Chocol	at	"es & Candies,Knorr International Mexican Tomato Corn Soup ,6500,6,3,6100,52,0,52"
Chocol	at	"es & Candies,Bagrry's Fruit Fibre Muesli Mixed Fruit ,59500,0,5,59500,1000,0,1"
Chocol	at	"es & Candies,MTR Roasted Vermicelli ,10500,0,4,10500,850,0,850"
Chocol	at	"es & Candies,Maggi 2-Minute Instant Noodles - Masala,4400,0,0,4400,280,1,280"
Chocol	at	"es & Candies,""Kurkure Green Chutney, Rajasthani Style"",2000,0,0,2000,90,1,90"
Chocol	at	"es & Candies,Kellogg's Chocos Combo Pack,6000,6,0,5600,156,1,156"
Chocol	at	"es & Candies,Kissan Mixed Fruit Jam ,15500,0,0,15500,500,1,500"
Chocol	at	"es & Candies,Lijjat Urad Papad,6000,5,0,5700,200,1,200"
Chocol	at	"es & Candies,Amul Cheese Spread Yummy Plain,8500,0,0,8500,200,1,200"
Chocol	at	"es & Candies,Mother's Recipe Ginger And Garlic Paste,5000,24,0,3800,200,1,200"
Chocol	at	"es & Candies,Maggi Magic Cubes Chicken,4000,2,0,3900,40,1,40"
Chocol	at	"es & Candies,Pedigree Puppy Chicken Chunks in Gravy ,3500,2,0,3400,70,1,70"
Chocol	at	"es & Candies,The Whole Truth Peanut Butter - Unsweetened & Crunchy,18500,20,0,14800,325,1,325"
Chocol	at	"es & Candies,Ching's Chow Mein Hakka Noodles Masala,1000,0,0,1000,20,1,20"
Chocol	at	"es & Candies,Safal Frozen Mixed Vegetables,6000,5,0,5700,500,1,500"
Chocol	at	"es & Candies,Safal Frozen Corn,4100,4,0,3900,200,1,200"
Chocol	at	"es & Candies,Amul Cheese Spread Spicy Garlic,8500,3,0,8200,200,1,200"
Chocol	at	"es & Candies,Ching's Secret Veg Hakka Noodles,10700,0,0,10700,600,1,600"
Chocol	at	"es & Candies,Saffola Oats 100 % Natural,1500,0,0,1500,38,1,38"
Chocol	at	"es & Candies,Lijjat Moong Papad,6000,5,0,5700,200,1,200"
Chocol	at	"es & Candies,Mothers Recipe Papad - Sabudana With Rock Salt,3100,9,0,2800,70,1,70"
Chocol	at	"es & Candies,Maggi Chilly Chow Cuppa Noodles,5000,0,0,5000,70,1,70"
Chocol	at	"es & Candies,Veeba Favourites Eggless Burger Mayonnaise,6900,8,0,6300,250,1,250"
Chocol	at	"es & Candies,Sunfeast Yippee! Magic Masala Noodles,4800,6,0,4500,240,1,240"
Chocol	at	"es & Candies,Top Ramen Masala,9100,9,0,8200,560,1,560"
Chocol	at	"es & Candies,Kelloggs Corn Flakes With Real Strawberry Pure,26500,10,0,23600,575,1,575"
Chocol	at	"es & Candies,Mother's Recipe Potato Papad,3100,9,0,2800,70,1,75"
Chocol	at	"es & Candies,Mothers Recipe Rice Papad Ajwain,2400,0,0,2400,75,1,75"
Chocol	at	"es & Candies,Chef's Basket Durum Wheat Penne Pasta,16000,50,0,8000,500,1,500"
Chocol	at	"es & Candies,Dabur Hommade - Imli Sauce Saunth,2000,10,0,1800,100,1,100"
Chocol	at	"es & Candies,Zorabian Chicken Kheema Parathas,19000,0,0,19000,300,1,300"
Chocol	at	"es & Candies,Sunfeast Pasta Treat Pack of Tomato Cheese,2800,17,0,2300,65,1,65"
Chocol	at	"es & Candies,Safal Frozen - Sweet Corn,16000,5,0,15200,1000,1,1"
Chocol	at	"es & Candies,MTR Vegetable Upma,2500,0,0,2500,60,1,60"
Chocol	at	"es & Candies,Del Monte Original Blend Tomato Ketchup Pouch,12000,7,0,11100,950,1,950"
Chocol	at	"es & Candies,Del Monte Natural Vinegar ,5500,3,0,5300,180,1,180"
Chocol	at	"es & Candies,Del Monte Eggless Mayo,13500,6,0,12600,500,1,500"
Chocol	at	"es & Candies,ITC Master Chef Cheesy Corn Triangles,16000,5,0,15200,320,1,320"
Chocol	at	"es & Candies,Mother's Recipe Mixed Pickle ,11500,4,0,11000,400,1,400"
Chocol	at	"es & Candies,Godrej Yummiez Chicken Breakfast Salami,15000,4,0,14300,250,1,250"
Chocol	at	"es & Candies,Hershey's Cocoa + Almond Spread,29500,9,0,26600,350,1,350"
Chocol	at	"es & Candies,Maggi Special Masala Spicy Yummy Noodles,7200,0,0,7200,280,1,280"
Chocol	at	"es & Candies,Del Monte Schezwan Sauce,5500,0,0,5500,190,1,190"
Chocol	at	"es & Candies,Yummiez Green Peas,13500,0,0,13500,500,1,500"
Chocol	at	"es & Candies,Yummiez Green Peas,25000,0,0,25000,1000,1,1"
Chocol	at	"es & Candies,Yummiez American Sweet Corn,8500,0,0,8500,400,1,400"
Chocol	at	"es & Candies,Dr Oetker Cucumber & Carrot Sandwich Spread Veg,7900,0,0,7900,250,1,250"
Chocol	at	"es & Candies,Del Monte Pitted Green Olives,25000,0,0,25000,450,1,450"
"""Meats"	","	"Fish & Eggs"",Arden Eggs White,9700,0,4,9700,696,0,12"
"""Meats"	","	"Fish & Eggs"",Arden Eggs White,6500,15,4,5500,348,0,6"
"""Meats"	","	"Fish & Eggs"",Arden Eggs Brown,8500,7,4,7900,348,0,6"
"""Meats"	","	"Fish & Eggs"",Godrej Real Good Chicken Whole Pre-Cut,30000,10,4,27000,1000,0,1"
"""Meats"	","	"Fish & Eggs"",Zorabian Chicken Breast Boneless,14500,8,3,13300,250,0,250"
"""Meats"	","	"Fish & Eggs"",Godrej Real Good Chicken Curry Cut,17500,9,3,15800,500,0,500"
"""Meats"	","	"Fish & Eggs"",TGFC Chicken Curry Cut Fresh,24900,25,1,18600,500,0,500"
"""Meats"	","	"Fish & Eggs"",Arden Desi Eggs,11000,13,4,9500,348,0,6"
"""Meats"	","	"Fish & Eggs"",Godrej Real Good Chicken Breast Boneless,27500,9,6,24800,450,0,450"
"""Meats"	","	"Fish & Eggs"",Fresh Chicken Boneless Cubes (Halal),21500,5,1,20400,500,0,500"
"""Meats"	","	"Fish & Eggs"",Godrej Real Good Chicken Kheema,25500,9,3,23000,450,0,450"
"""Meats"	","	"Fish & Eggs"",Suguna Sharp Egg ,7200,13,3,6200,348,0,6"
"""Meats"	","	"Fish & Eggs"",TGFC Bombay Duck Whole Cleaned,31900,14,1,27400,500,0,500"
"""Meats"	","	"Fish & Eggs"",Zorabian Pre Cut Chicken Skinless (Half),16500,0,1,16500,500,0,500"
"""Meats"	","	"Fish & Eggs"",Godrej Real Good Chicken Drumstick ,26500,9,2,23900,500,0,500"
"""Meats"	","	"Fish & Eggs"",Suguna Active - DHA,7200,13,4,6200,348,0,6"
"""Meats"	","	"Fish & Eggs"",Godrej Real Good Chicken Marinated Lollipop ,20000,10,2,18000,580,0,10"
"""Meats"	","	"Fish & Eggs"",Godrej Yummiez Chicken Nuggets,32500,9,1,29300,500,0,500"
"""Meats"	","	"Fish & Eggs"",Eastern Chicken Masala,7000,7,3,6500,100,0,100"
"""Meats"	","	"Fish & Eggs"",Ching's Chicken Chilli Masala,1000,0,6,1000,20,0,20"
"""Meats"	","	"Fish & Eggs"",Fresh Chicken Whole Leg - Skinless (Halal),16500,4,1,15700,500,0,500"
"""Meats"	","	"Fish & Eggs"",Ceres Foods Fish Mustard Instant Liquid Masala,22000,50,6,11000,200,0,200"
"""Meats"	","	"Fish & Eggs"",TGFC Tilapia Curry Cut,25900,43,1,14700,500,0,500"
"""Meats"	","	"Fish & Eggs"",Godrej Yummiez Chicken Lucknowi Seekh Kebab,26000,10,4,23400,400,0,400"
"""Meats"	","	"Fish & Eggs"",Godrej Real Good Marinated Hot & Grill Chicken,24500,9,2,22100,450,0,450"
"""Meats"	","	"Fish & Eggs"",Everest Meat Masala Powder,7400,9,3,6700,100,0,100"
"""Meats"	","	"Fish & Eggs"",Suguna Heart- Omega3,7200,13,4,6200,348,0,6"
"""Meats"	","	"Fish & Eggs"",Everest Powder - Egg Curry Masala,4000,2,6,3900,50,0,50"
"""Meats"	","	"Fish & Eggs"",TGFC Chicken Boneless Fresh Whole,26100,14,1,22200,500,0,500"
"""Meats"	","	"Fish & Eggs"",Zorabian Chicken Smoked Ham,20500,5,1,19400,250,0,250"
"""Meats"	","	"Fish & Eggs"",Suguna Fit Egg,12000,43,4,6800,348,0,6"
"""Meats"	","	"Fish & Eggs"",Everest Tandoori Chicken Masala,3900,2,5,3800,50,0,50"
"""Meats"	","	"Fish & Eggs"",Godrej Yummiez Chilli Chicken Sausages ,16000,10,3,14400,250,0,250"
"""Meats"	","	"Fish & Eggs"",Godrej Yummiez Chicken Punjabi Tikka ,29500,9,6,26600,360,0,360"
"""Meats"	","	"Fish & Eggs"",Eastern Fish Masala,4800,2,5,4700,100,0,100"
"""Meats"	","	"Fish & Eggs"",TGFC Catla Bengali Cut,29000,29,1,20400,500,0,500"
"""Meats"	","	"Fish & Eggs"",Godrej Real Good Chicken Leg Boneless,27500,9,3,24800,450,0,450"
"""Meats"	","	"Fish & Eggs"",TGFC Rohu Bengali Cut,24900,28,1,17900,500,0,500"
"""Meats"	","	"Fish & Eggs"",Godrej Real Good Chicken Lollypop,17500,9,1,15800,580,0,10"
"""Meats"	","	"Fish & Eggs"",Godrej Real Good Chicken Liver Sealed ,7500,9,1,6800,200,0,200"
"""Meats"	","	"Fish & Eggs"",Everest Tandoori Chicken Masala,7400,9,3,6700,100,0,100"
"""Meats"	","	"Fish & Eggs"",Fresh Mutton Mince - Kheema (Halal),51500,3,1,49500,500,0,500"
"""Meats"	","	"Fish & Eggs"",Fresh Mutton Curry Cut Cubes (Halal),46500,4,1,44200,500,0,500"
"""Meats"	","	"Fish & Eggs"",Ceres Foods Laal Maas Instant Liquid Masala,22000,50,5,11000,200,0,200"
"""Meats"	","	"Fish & Eggs"",Godrej Real Good Chicken Legs ,21000,10,1,18900,116,0,2"
"""Meats"	","	"Fish & Eggs"",Yummiez Chicken Breakfast Sausages,15000,0,3,15000,250,0,250"
"""Meats"	","	"Fish & Eggs"",TGFC Basa Fillets,32900,24,1,24700,500,0,500"
"""Meats"	","	"Fish & Eggs"",Zorabian Chicken Legs Skinless,21000,0,1,21000,450,0,450"
"""Meats"	","	"Fish & Eggs"",Ceres Foods Nalli Nihari Instant Liquid Masala,22000,50,6,11000,200,0,200"
"""Meats"	","	"Fish & Eggs"",Yummiez Chicken Garlic Fingers Pouch,25000,0,5,25000,400,0,400"
"""Meats"	","	"Fish & Eggs"",Suhana Spice Mix - Chicken Biryani,6600,0,6,6600,50,0,50"
"""Meats"	","	"Fish & Eggs"",Suguna Nourish Egg,6200,0,0,6200,696,1,12"
"""Meats"	","	"Fish & Eggs"",Fresh Chicken Curry Cut - Skinless (Halal),14000,0,0,14000,500,1,500"
"""Meats"	","	"Fish & Eggs"",Zorabian Chicken Breast Boneless ,14500,0,0,14500,450,1,450"
"""Meats"	","	"Fish & Eggs"",Zorabian Chicken Kheema Parathas,19000,0,0,19000,300,1,300"
"""Meats"	","	"Fish & Eggs"",Fresh Chicken Mince - Kheema (Halal),21500,5,0,20400,500,1,500"
"""Meats"	","	"Fish & Eggs"",Godrej Real Good Chicken Boneless Cubes ,27500,9,0,24800,450,1,450"
"""Meats"	","	"Fish & Eggs"",Suguna Vitamin D Egg,7500,17,0,6200,348,1,6"
"""Meats"	","	"Fish & Eggs"",Suguna Nourish Egg ,7200,16,0,6000,348,1,6"
"""Meats"	","	"Fish & Eggs"",Zorabian Chicken Mince,25000,0,0,25000,450,1,450"
"""Meats"	","	"Fish & Eggs"",Zorabian Chicken Leg Boneless ,25000,0,0,25000,450,1,450"
"""Meats"	","	"Fish & Eggs"",Godrej Yummiez Chicken Breakfast Salami,15000,4,0,14300,250,1,250"
"""Meats"	","	"Fish & Eggs"",Zorabian Chicken Cubes,27000,0,0,27000,500,1,500"
Biscui	ts	",Britannia Good Day Cashew Cookies,1000,0,6,1000,60,0,58"
Biscui	ts	",Britannia 50-50 Maska Chaska Biscuits,3200,3,6,3100,120,0,120"
Biscui	ts	",Dukes Waffy Chocolate Wafers,4500,51,4,2200,60,0,75"
Biscui	ts	",Britannia Nutri Choice Digestive Biscuit,4500,0,1,4500,200,0,150"
Biscui	ts	",Britannia Goodday Chocochip Cookies,12000,17,5,9900,400,0,400"
Biscui	ts	",Britannia Good Day Pista Badam,4500,2,1,4400,200,0,200"
Biscui	ts	",Cadbury Chocobakes Chocolate Filled Cookies ,3000,0,5,3000,75,0,75"
Biscui	ts	",Dukes Waffy Strawberry Roll,15000,50,3,7500,250,0,250"
Biscui	ts	",Parle Monaco Classic Salty Biscuits,7000,0,4,7000,400,0,400"
Biscui	ts	",Dukes Waffy Orange Wafers,4500,51,5,2200,60,0,75"
Biscui	ts	",Britannia Good Day Pista Badam,2000,0,6,2000,100,0,100"
Biscui	ts	",Britannia Milk Bikis Biscuits Packet,2000,0,3,2000,200,0,200"
Biscui	ts	",Britannia Toastea (Premium Bake Rusk),6500,0,6,6500,400,0,400"
